dataset,regime,model,method,ratio,seed,accuracy,f1,auc
credit,low,mlp,ctgan,0.0,123,0.7841666666666667,0.37889688249400477,0.6843932282020315
credit,low,mlp,ctgan,0.0,456,0.7745,0.43742203742203745,0.7148450646670551
credit,low,mlp,ctgan,0.0,789,0.7851666666666667,0.12846517917511832,0.6548394624089936
credit,low,mlp,ctgan,0.0,1001,0.7878333333333334,0.3981087470449173,0.6938406284978836
heart,full,mlp,llm_constrained,1.0,42,0.8032786885245902,0.7931034482758621,0.8290043290043291
heart,full,mlp,llm_constrained,1.0,123,0.8360655737704918,0.8275862068965517,0.9383116883116883
heart,full,mlp,llm_constrained,1.0,456,0.7377049180327869,0.75,0.8582251082251082
heart,full,mlp,llm_constrained,1.0,789,0.6065573770491803,0.5384615384615384,0.6461038961038961
heart,full,mlp,llm_constrained,1.0,1001,0.7377049180327869,0.75,0.8138528138528138
heart,full,mlp,llm_constrained,0.75,42,0.8524590163934426,0.8421052631578947,0.9523809523809523
heart,full,mlp,llm_constrained,0.75,123,0.8852459016393442,0.8727272727272727,0.9783549783549784
heart,full,mlp,llm_constrained,0.75,456,0.819672131147541,0.8070175438596491,0.8528138528138528
heart,full,mlp,llm_constrained,0.75,789,0.8360655737704918,0.8275862068965517,0.9545454545454545
heart,full,mlp,llm_constrained,0.75,1001,0.8524590163934426,0.8301886792452831,0.8517316017316018
heart,full,mlp,llm_constrained,0.5,42,0.8852459016393442,0.8771929824561403,0.9556277056277056
heart,full,mlp,llm_constrained,0.5,123,0.9016393442622951,0.8928571428571429,0.9707792207792207
heart,full,mlp,llm_constrained,0.5,456,0.9180327868852459,0.9152542372881356,0.9610389610389611
heart,full,mlp,llm_constrained,0.5,789,0.9180327868852459,0.9122807017543859,0.9696969696969697
heart,full,mlp,llm_constrained,0.5,1001,0.819672131147541,0.7924528301886793,0.8993506493506492
heart,full,mlp,llm_constrained,0.25,42,0.9344262295081968,0.9310344827586207,0.974025974025974
heart,full,mlp,llm_constrained,0.25,123,0.9180327868852459,0.9122807017543859,0.9761904761904762
heart,full,mlp,llm_constrained,0.25,456,0.9180327868852459,0.9122807017543859,0.9632034632034632
heart,full,mlp,llm_constrained,0.25,789,0.9344262295081968,0.9310344827586207,0.9642857142857142
heart,full,mlp,llm_constrained,0.25,1001,0.9344262295081968,0.9310344827586207,0.9729437229437229
heart,full,mlp,llm_constrained,0.0,42,0.8852459016393442,0.8727272727272727,0.9718614718614719
heart,full,mlp,llm_constrained,0.0,123,0.9344262295081968,0.9285714285714286,0.9826839826839826
heart,full,mlp,llm_constrained,0.0,456,0.9016393442622951,0.8928571428571429,0.9729437229437229
heart,full,mlp,llm_constrained,0.0,789,0.9344262295081968,0.9310344827586207,0.9707792207792209
heart,full,mlp,llm_constrained,0.0,1001,0.8852459016393442,0.8771929824561403,0.9718614718614719
heart,full,mlp,llm_sample,1.0,42,0.8032786885245902,0.7931034482758621,0.8290043290043291
heart,full,mlp,llm_sample,1.0,123,0.8360655737704918,0.8275862068965517,0.9383116883116883
heart,full,mlp,llm_sample,1.0,456,0.7377049180327869,0.75,0.8582251082251082
heart,full,mlp,llm_sample,1.0,789,0.6065573770491803,0.5384615384615384,0.6461038961038961
heart,full,mlp,llm_sample,1.0,1001,0.7377049180327869,0.75,0.8138528138528138
heart,full,mlp,llm_sample,0.75,42,0.8032786885245902,0.7931034482758621,0.9199134199134198
heart,full,mlp,llm_sample,0.75,123,0.8360655737704918,0.8148148148148148,0.946969696969697
heart,full,mlp,llm_sample,0.75,456,0.8524590163934426,0.8421052631578947,0.8863636363636364
heart,full,mlp,llm_sample,0.75,789,0.7377049180327869,0.6666666666666666,0.7846320346320348
heart,full,mlp,llm_sample,0.75,1001,0.8360655737704918,0.8148148148148148,0.8474025974025975
heart,full,mlp,llm_sample,0.5,42,0.8032786885245902,0.7777777777777778,0.8452380952380953
heart,full,mlp,llm_sample,0.5,123,0.8360655737704918,0.8275862068965517,0.91991341991342
heart,full,mlp,llm_sample,0.5,456,0.8360655737704918,0.8275862068965517,0.8798701298701299
heart,full,mlp,llm_sample,0.5,789,0.819672131147541,0.8070175438596491,0.9264069264069263
heart,full,mlp,llm_sample,0.5,1001,0.819672131147541,0.7924528301886793,0.8495670995670996
heart,full,mlp,llm_sample,0.25,42,0.8032786885245902,0.7777777777777778,0.8398268398268399
heart,full,mlp,llm_sample,0.25,123,0.9016393442622951,0.9,0.9621212121212122
heart,full,mlp,llm_sample,0.25,456,0.8524590163934426,0.847457627118644,0.9080086580086579
heart,full,mlp,llm_sample,0.25,789,0.8032786885245902,0.7857142857142857,0.8647186147186148
heart,full,mlp,llm_sample,0.25,1001,0.8360655737704918,0.8076923076923077,0.8538961038961038
heart,full,mlp,llm_sample,0.0,42,0.8524590163934426,0.8421052631578947,0.9296536796536796
heart,full,mlp,llm_sample,0.0,123,0.819672131147541,0.819672131147541,0.9383116883116884
heart,full,mlp,llm_sample,0.0,456,0.8852459016393442,0.8888888888888888,0.9199134199134199
heart,full,mlp,llm_sample,0.0,789,0.8524590163934426,0.8363636363636363,0.9415584415584415
heart,full,mlp,llm_sample,0.0,1001,0.8360655737704918,0.8214285714285714,0.948051948051948
heart,full,mlp,ctgan,1.0,42,0.8032786885245902,0.7931034482758621,0.8290043290043291
heart,full,mlp,ctgan,1.0,123,0.8360655737704918,0.8275862068965517,0.9383116883116883
heart,full,mlp,ctgan,1.0,456,0.7377049180327869,0.75,0.8582251082251082
heart,full,mlp,ctgan,1.0,789,0.6065573770491803,0.5384615384615384,0.6461038961038961
heart,full,mlp,ctgan,1.0,1001,0.7377049180327869,0.75,0.8138528138528138
heart,full,mlp,ctgan,0.75,42,0.7868852459016393,0.7719298245614035,0.8766233766233766
heart,full,mlp,ctgan,0.75,123,0.819672131147541,0.7843137254901961,0.9285714285714285
heart,full,mlp,ctgan,0.75,456,0.7213114754098361,0.7017543859649122,0.8041125541125542
heart,full,mlp,ctgan,0.75,789,0.8360655737704918,0.8214285714285714,0.9307359307359307
heart,full,mlp,ctgan,0.75,1001,0.8360655737704918,0.8214285714285714,0.8474025974025974
heart,full,mlp,ctgan,0.5,42,0.7049180327868853,0.625,0.775974025974026
heart,full,mlp,ctgan,0.5,123,0.8852459016393442,0.8771929824561403,0.9567099567099567
heart,full,mlp,ctgan,0.5,456,0.8688524590163934,0.8620689655172413,0.920995670995671
heart,full,mlp,ctgan,0.5,789,0.8360655737704918,0.8214285714285714,0.9264069264069263
heart,full,mlp,ctgan,0.5,1001,0.8852459016393442,0.8813559322033898,0.9534632034632035
heart,full,mlp,ctgan,0.25,42,0.6885245901639344,0.5128205128205128,0.8571428571428571
heart,full,mlp,ctgan,0.25,123,0.9016393442622951,0.8928571428571429,0.9577922077922079
heart,full,mlp,ctgan,0.25,456,0.819672131147541,0.8070175438596491,0.9188311688311689
heart,full,mlp,ctgan,0.25,789,0.8524590163934426,0.8363636363636363,0.9404761904761905
heart,full,mlp,ctgan,0.25,1001,0.7704918032786885,0.7586206896551724,0.8896103896103896
heart,full,mlp,ctgan,0.0,42,0.5081967213114754,0.375,0.47943722943722944
heart,full,mlp,ctgan,0.0,123,0.5409836065573771,0.06666666666666667,0.8257575757575757
heart,full,mlp,ctgan,0.0,456,0.5737704918032787,0.5357142857142857,0.538961038961039
heart,full,mlp,ctgan,0.0,789,0.5737704918032787,0.5357142857142857,0.6125541125541125
heart,full,mlp,ctgan,0.0,1001,0.7540983606557377,0.6511627906976745,0.777056277056277
heart,low,mlp,llm_constrained,1.0,42,0.7704918032786885,0.7586206896551724,0.8452380952380952
heart,low,mlp,llm_constrained,1.0,123,0.819672131147541,0.8070175438596491,0.8528138528138528
heart,low,mlp,llm_constrained,1.0,456,0.8032786885245902,0.8125,0.8679653679653679
heart,low,mlp,llm_constrained,1.0,789,0.7377049180327869,0.7037037037037037,0.8095238095238095
heart,low,mlp,llm_constrained,1.0,1001,0.6721311475409836,0.7368421052631579,0.8777056277056277
heart,low,mlp,llm_constrained,0.75,42,0.6557377049180327,0.676923076923077,0.761904761904762
heart,low,mlp,llm_constrained,0.75,123,0.8688524590163934,0.8620689655172413,0.8961038961038962
heart,low,mlp,llm_constrained,0.75,456,0.7704918032786885,0.78125,0.814935064935065
heart,low,mlp,llm_constrained,0.75,789,0.8360655737704918,0.8214285714285714,0.8982683982683982
heart,low,mlp,llm_constrained,0.75,1001,0.7868852459016393,0.8059701492537313,0.8841991341991342
heart,low,mlp,llm_constrained,0.5,42,0.6721311475409836,0.6,0.7932900432900433
heart,low,mlp,llm_constrained,0.5,123,0.8852459016393442,0.8679245283018868,0.9426406926406926
heart,low,mlp,llm_constrained,0.5,456,0.8688524590163934,0.8709677419354839,0.9090909090909091
heart,low,mlp,llm_constrained,0.5,789,0.819672131147541,0.7843137254901961,0.908008658008658
heart,low,mlp,llm_constrained,0.5,1001,0.7868852459016393,0.8059701492537313,0.9015151515151515
heart,low,mlp,llm_constrained,0.25,42,0.6557377049180327,0.7123287671232876,0.7976190476190477
heart,low,mlp,llm_constrained,0.25,123,0.9016393442622951,0.8928571428571429,0.9512987012987013
heart,low,mlp,llm_constrained,0.25,456,0.45901639344262296,0.5925925925925926,0.6168831168831169
heart,low,mlp,llm_constrained,0.25,789,0.8360655737704918,0.8148148148148148,0.9145021645021645
heart,low,mlp,llm_constrained,0.25,1001,0.7868852459016393,0.8059701492537313,0.8928571428571428
heart,low,mlp,llm_constrained,0.0,42,0.7704918032786885,0.72,0.9188311688311688
heart,low,mlp,llm_constrained,0.0,123,0.7213114754098361,0.6530612244897959,0.8095238095238095
heart,low,mlp,llm_constrained,0.0,456,0.7377049180327869,0.6521739130434783,0.8971861471861473
heart,low,mlp,llm_constrained,0.0,789,0.8032786885245902,0.8125,0.9318181818181819
heart,low,mlp,llm_constrained,0.0,1001,0.7704918032786885,0.7878787878787878,0.893939393939394
heart,low,mlp,llm_sample,1.0,42,0.7704918032786885,0.7586206896551724,0.8452380952380952
heart,low,mlp,llm_sample,1.0,123,0.819672131147541,0.8070175438596491,0.8528138528138528
heart,low,mlp,llm_sample,1.0,456,0.8032786885245902,0.8125,0.8679653679653679
heart,low,mlp,llm_sample,1.0,789,0.7377049180327869,0.7037037037037037,0.8095238095238095
heart,low,mlp,llm_sample,1.0,1001,0.6721311475409836,0.7368421052631579,0.8777056277056277
heart,low,mlp,llm_sample,0.75,42,0.6721311475409836,0.7058823529411765,0.7705627705627706
heart,low,mlp,llm_sample,0.75,123,0.7540983606557377,0.7169811320754716,0.8484848484848485
heart,low,mlp,llm_sample,0.75,456,0.7377049180327869,0.7575757575757576,0.8073593073593073
heart,low,mlp,llm_sample,0.75,789,0.5573770491803278,0.47058823529411764,0.5800865800865801
heart,low,mlp,llm_sample,0.75,1001,0.7868852459016393,0.8059701492537313,0.8993506493506493
heart,low,mlp,llm_sample,0.5,42,0.7704918032786885,0.7666666666666667,0.854978354978355
heart,low,mlp,llm_sample,0.5,123,0.7704918032786885,0.7407407407407407,0.8311688311688311
heart,low,mlp,llm_sample,0.5,456,0.5901639344262295,0.6666666666666666,0.695887445887446
heart,low,mlp,llm_sample,0.5,789,0.7049180327868853,0.6785714285714286,0.8084415584415584
heart,low,mlp,llm_sample,0.5,1001,0.7049180327868853,0.75,0.8885281385281385
heart,low,mlp,llm_sample,0.25,42,0.639344262295082,0.6857142857142857,0.6331168831168831
heart,low,mlp,llm_sample,0.25,123,0.7540983606557377,0.7169811320754716,0.8214285714285714
heart,low,mlp,llm_sample,0.25,456,0.6065573770491803,0.6756756756756757,0.698051948051948
heart,low,mlp,llm_sample,0.25,789,0.6721311475409836,0.6296296296296297,0.7283549783549784
heart,low,mlp,llm_sample,0.25,1001,0.6065573770491803,0.7,0.8517316017316017
heart,low,mlp,llm_sample,0.0,42,0.6229508196721312,0.6666666666666666,0.7759740259740259
heart,low,mlp,llm_sample,0.0,123,0.639344262295082,0.5925925925925926,0.7781385281385281
heart,low,mlp,llm_sample,0.0,456,0.6557377049180327,0.7123287671232876,0.7651515151515151
heart,low,mlp,llm_sample,0.0,789,0.6721311475409836,0.6,0.7673160173160173
heart,low,mlp,llm_sample,0.0,1001,0.6557377049180327,0.7272727272727273,0.8311688311688312
heart,low,mlp,ctgan,1.0,42,0.7704918032786885,0.7586206896551724,0.8452380952380952
heart,low,mlp,ctgan,1.0,123,0.819672131147541,0.8070175438596491,0.8528138528138528
heart,low,mlp,ctgan,1.0,456,0.8032786885245902,0.8125,0.8679653679653679
heart,low,mlp,ctgan,1.0,789,0.7377049180327869,0.7037037037037037,0.8095238095238095
heart,low,mlp,ctgan,1.0,1001,0.6721311475409836,0.7368421052631579,0.8777056277056277
heart,low,mlp,ctgan,0.75,42,0.7213114754098361,0.6530612244897959,0.843073593073593
heart,low,mlp,ctgan,0.75,123,0.8524590163934426,0.847457627118644,0.8636363636363636
heart,low,mlp,ctgan,0.75,456,0.6229508196721312,0.6461538461538462,0.7207792207792207
heart,low,mlp,ctgan,0.75,789,0.5737704918032787,0.5185185185185185,0.5670995670995671
heart,low,mlp,ctgan,0.75,1001,0.7540983606557377,0.7619047619047619,0.79004329004329
heart,low,mlp,ctgan,0.5,42,0.7213114754098361,0.7301587301587301,0.8225108225108225
heart,low,mlp,ctgan,0.5,123,0.7049180327868853,0.625,0.829004329004329
heart,low,mlp,ctgan,0.5,456,0.47540983606557374,0.6,0.5443722943722944
heart,low,mlp,ctgan,0.5,789,0.5245901639344263,0.40816326530612246,0.5043290043290043
heart,low,mlp,ctgan,0.5,1001,0.7049180327868853,0.7272727272727273,0.7976190476190477
heart,low,mlp,ctgan,0.25,42,0.4098360655737705,0.5609756097560976,0.4264069264069264
heart,low,mlp,ctgan,0.25,123,0.819672131147541,0.8,0.8647186147186148
heart,low,mlp,ctgan,0.25,456,0.5081967213114754,0.4230769230769231,0.41774891774891776
heart,low,mlp,ctgan,0.25,789,0.6229508196721312,0.6349206349206349,0.6558441558441559
heart,low,mlp,ctgan,0.25,1001,0.7213114754098361,0.7384615384615385,0.8116883116883117
heart,low,mlp,ctgan,0.0,42,0.6229508196721312,0.5818181818181818,0.6287878787878788
heart,low,mlp,ctgan,0.0,123,0.6065573770491803,0.42857142857142855,0.6937229437229437
heart,low,mlp,ctgan,0.0,456,0.5409836065573771,0.5625,0.6006493506493507
heart,low,mlp,ctgan,0.0,789,0.45901639344262296,0.5074626865671642,0.4209956709956709
heart,low,mlp,ctgan,0.0,1001,0.7213114754098361,0.6382978723404256,0.788961038961039
