dataset,regime,model,method,ratio,seed,accuracy,f1,auc
heart,full,svm,llm_constrained,1.0,123,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_constrained,1.0,456,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_constrained,1.0,789,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_constrained,1.0,1001,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_constrained,0.75,42,0.9180327868852459,0.9122807017543859,0.9632034632034633
heart,full,svm,llm_constrained,0.75,123,0.9016393442622951,0.896551724137931,0.9632034632034632
heart,full,svm,llm_constrained,0.75,456,0.8852459016393442,0.8813559322033898,0.9567099567099567
heart,full,svm,llm_constrained,0.75,789,0.8852459016393442,0.8813559322033898,0.9588744588744589
heart,full,svm,llm_constrained,0.75,1001,0.9016393442622951,0.896551724137931,0.9621212121212122
heart,full,svm,llm_constrained,0.5,42,0.9016393442622951,0.8928571428571429,0.9761904761904762
heart,full,svm,llm_constrained,0.5,123,0.9180327868852459,0.9122807017543859,0.9686147186147186
heart,full,svm,llm_constrained,0.5,456,0.9180327868852459,0.9122807017543859,0.974025974025974
heart,full,svm,llm_constrained,0.5,789,0.9180327868852459,0.9122807017543859,0.9761904761904762
heart,full,svm,llm_constrained,0.5,1001,0.9180327868852459,0.9122807017543859,0.975108225108225
heart,full,svm,llm_constrained,0.25,42,0.9016393442622951,0.8928571428571429,0.9761904761904762
heart,full,svm,llm_constrained,0.25,123,0.8852459016393442,0.8727272727272727,0.9761904761904762
heart,full,svm,llm_constrained,0.25,456,0.9016393442622951,0.8928571428571429,0.975108225108225
heart,full,svm,llm_constrained,0.25,789,0.9344262295081968,0.9310344827586207,0.974025974025974
heart,full,svm,llm_constrained,0.25,1001,0.9016393442622951,0.896551724137931,0.972943722943723
heart,full,svm,llm_constrained,0.0,42,0.8852459016393442,0.8727272727272727,0.9696969696969697
heart,full,svm,llm_constrained,0.0,123,0.8852459016393442,0.8727272727272727,0.9632034632034632
heart,full,svm,llm_constrained,0.0,456,0.8852459016393442,0.8727272727272727,0.9642857142857142
heart,full,svm,llm_constrained,0.0,789,0.8852459016393442,0.8727272727272727,0.9664502164502164
heart,full,svm,llm_constrained,0.0,1001,0.8852459016393442,0.8727272727272727,0.9599567099567099
heart,full,svm,llm_sample,1.0,42,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_sample,1.0,123,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_sample,1.0,456,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_sample,1.0,789,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_sample,1.0,1001,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_sample,0.75,42,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,llm_sample,0.75,123,0.8852459016393442,0.8813559322033898,0.9556277056277056
heart,full,svm,llm_sample,0.75,456,0.8688524590163934,0.8620689655172413,0.9534632034632036
heart,full,svm,llm_sample,0.75,789,0.9016393442622951,0.9,0.9588744588744589
heart,full,svm,llm_sample,0.75,1001,0.8688524590163934,0.8620689655172413,0.948051948051948
heart,full,svm,llm_sample,0.5,42,0.9016393442622951,0.896551724137931,0.9632034632034632
heart,full,svm,llm_sample,0.5,123,0.8852459016393442,0.8813559322033898,0.9577922077922079
heart,full,svm,llm_sample,0.5,456,0.9016393442622951,0.896551724137931,0.9567099567099568
heart,full,svm,llm_sample,0.5,789,0.8852459016393442,0.8813559322033898,0.95995670995671
heart,full,svm,llm_sample,0.5,1001,0.9016393442622951,0.896551724137931,0.95995670995671
heart,full,svm,llm_sample,0.25,42,0.9180327868852459,0.9152542372881356,0.9577922077922079
heart,full,svm,llm_sample,0.25,123,0.9016393442622951,0.9,0.9610389610389609
heart,full,svm,llm_sample,0.25,456,0.9180327868852459,0.9152542372881356,0.9567099567099567
heart,full,svm,llm_sample,0.25,789,0.9016393442622951,0.9,0.9632034632034632
heart,full,svm,llm_sample,0.25,1001,0.9016393442622951,0.896551724137931,0.9567099567099566
heart,full,svm,llm_sample,0.0,42,0.819672131147541,0.8,0.8928571428571429
heart,full,svm,llm_sample,0.0,123,0.8032786885245902,0.7857142857142857,0.8560606060606061
heart,full,svm,llm_sample,0.0,456,0.7540983606557377,0.7540983606557377,0.8614718614718615
heart,full,svm,llm_sample,0.0,789,0.8360655737704918,0.8275862068965517,0.9058441558441559
heart,full,svm,llm_sample,0.0,1001,0.7704918032786885,0.75,0.8538961038961039
heart,full,svm,ctgan,1.0,42,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,ctgan,1.0,123,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,ctgan,1.0,456,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,ctgan,1.0,789,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,ctgan,1.0,1001,0.8852459016393442,0.8813559322033898,0.9556277056277057
heart,full,svm,ctgan,0.75,42,0.8360655737704918,0.8333333333333334,0.9329004329004329
heart,full,svm,ctgan,0.75,123,0.8852459016393442,0.8771929824561403,0.9480519480519481
heart,full,svm,ctgan,0.75,456,0.9016393442622951,0.896551724137931,0.945887445887446
heart,full,svm,ctgan,0.75,789,0.8688524590163934,0.8620689655172413,0.9523809523809523
heart,full,svm,ctgan,0.75,1001,0.8688524590163934,0.8571428571428571,0.9134199134199135
heart,full,svm,ctgan,0.5,42,0.8360655737704918,0.8214285714285714,0.9155844155844157
heart,full,svm,ctgan,0.5,123,0.8688524590163934,0.8620689655172413,0.9491341991341992
heart,full,svm,ctgan,0.5,456,0.8852459016393442,0.8771929824561403,0.9383116883116883
heart,full,svm,ctgan,0.5,789,0.8688524590163934,0.8571428571428571,0.9318181818181818
heart,full,svm,ctgan,0.5,1001,0.8852459016393442,0.8813559322033898,0.9534632034632035
heart,full,svm,ctgan,0.25,42,0.8852459016393442,0.8727272727272727,0.9577922077922079
heart,full,svm,ctgan,0.25,123,0.8688524590163934,0.8571428571428571,0.9686147186147186
heart,full,svm,ctgan,0.25,456,0.8524590163934426,0.8421052631578947,0.9264069264069263
heart,full,svm,ctgan,0.25,789,0.8688524590163934,0.8518518518518519,0.9383116883116882
heart,full,svm,ctgan,0.25,1001,0.8688524590163934,0.8571428571428571,0.9415584415584415
heart,full,svm,ctgan,0.0,42,0.5081967213114754,0.21052631578947367,0.44047619047619047
heart,full,svm,ctgan,0.0,123,0.6557377049180327,0.5531914893617021,0.696969696969697
heart,full,svm,ctgan,0.0,456,0.6721311475409836,0.6153846153846154,0.7781385281385281
heart,full,svm,ctgan,0.0,789,0.5409836065573771,0.2631578947368421,0.537878787878788
heart,full,svm,ctgan,0.0,1001,0.819672131147541,0.7755102040816326,0.9123376623376623
heart,low,svm,llm_constrained,1.0,42,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_constrained,1.0,123,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_constrained,1.0,456,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_constrained,1.0,789,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_constrained,1.0,1001,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_constrained,0.75,42,0.8360655737704918,0.8275862068965517,0.9058441558441559
heart,low,svm,llm_constrained,0.75,123,0.6065573770491803,0.5862068965517241,0.6287878787878788
heart,low,svm,llm_constrained,0.75,456,0.7049180327868853,0.6538461538461539,0.8311688311688312
heart,low,svm,llm_constrained,0.75,789,0.7704918032786885,0.7407407407407407,0.8430735930735931
heart,low,svm,llm_constrained,0.75,1001,0.7540983606557377,0.7368421052631579,0.8452380952380953
heart,low,svm,llm_constrained,0.5,42,0.8032786885245902,0.8,0.8939393939393939
heart,low,svm,llm_constrained,0.5,123,0.819672131147541,0.7924528301886793,0.9242424242424243
heart,low,svm,llm_constrained,0.5,456,0.819672131147541,0.8,0.8885281385281385
heart,low,svm,llm_constrained,0.5,789,0.8032786885245902,0.8,0.8906926406926406
heart,low,svm,llm_constrained,0.5,1001,0.819672131147541,0.8,0.9036796536796537
heart,low,svm,llm_constrained,0.25,42,0.8032786885245902,0.8,0.8906926406926408
heart,low,svm,llm_constrained,0.25,123,0.8524590163934426,0.847457627118644,0.9512987012987013
heart,low,svm,llm_constrained,0.25,456,0.8688524590163934,0.8666666666666667,0.9015151515151516
heart,low,svm,llm_constrained,0.25,789,0.7868852459016393,0.7547169811320755,0.857142857142857
heart,low,svm,llm_constrained,0.25,1001,0.8688524590163934,0.8518518518518519,0.920995670995671
heart,low,svm,llm_constrained,0.0,42,0.7377049180327869,0.7333333333333333,0.8441558441558442
heart,low,svm,llm_constrained,0.0,123,0.9180327868852459,0.9122807017543859,0.9772727272727273
heart,low,svm,llm_constrained,0.0,456,0.9016393442622951,0.8846153846153846,0.9415584415584416
heart,low,svm,llm_constrained,0.0,789,0.8524590163934426,0.8524590163934426,0.9372294372294372
heart,low,svm,llm_constrained,0.0,1001,0.9016393442622951,0.8928571428571429,0.9632034632034632
heart,low,svm,llm_sample,1.0,42,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_sample,1.0,123,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_sample,1.0,456,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_sample,1.0,789,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_sample,1.0,1001,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,llm_sample,0.75,42,0.7049180327868853,0.6538461538461539,0.8225108225108225
heart,low,svm,llm_sample,0.75,123,0.7213114754098361,0.6792452830188679,0.775974025974026
heart,low,svm,llm_sample,0.75,456,0.7213114754098361,0.6909090909090909,0.777056277056277
heart,low,svm,llm_sample,0.75,789,0.7377049180327869,0.7142857142857143,0.8095238095238095
heart,low,svm,llm_sample,0.75,1001,0.7377049180327869,0.6923076923076923,0.7586580086580087
heart,low,svm,llm_sample,0.5,42,0.7540983606557377,0.7058823529411765,0.8441558441558442
heart,low,svm,llm_sample,0.5,123,0.7377049180327869,0.7037037037037037,0.8192640692640694
heart,low,svm,llm_sample,0.5,456,0.7049180327868853,0.6538461538461539,0.7738095238095238
heart,low,svm,llm_sample,0.5,789,0.7377049180327869,0.7037037037037037,0.7900432900432901
heart,low,svm,llm_sample,0.5,1001,0.7213114754098361,0.6909090909090909,0.7857142857142857
heart,low,svm,llm_sample,0.25,42,0.7704918032786885,0.7407407407407407,0.8322510822510822
heart,low,svm,llm_sample,0.25,123,0.8032786885245902,0.7777777777777778,0.9101731601731602
heart,low,svm,llm_sample,0.25,456,0.8360655737704918,0.8275862068965517,0.8896103896103896
heart,low,svm,llm_sample,0.25,789,0.7049180327868853,0.64,0.7997835497835498
heart,low,svm,llm_sample,0.25,1001,0.7868852459016393,0.7719298245614035,0.8636363636363636
heart,low,svm,llm_sample,0.0,42,0.8360655737704918,0.8214285714285714,0.9469696969696969
heart,low,svm,llm_sample,0.0,123,0.8524590163934426,0.8363636363636363,0.9393939393939393
heart,low,svm,llm_sample,0.0,456,0.8688524590163934,0.8620689655172413,0.949134199134199
heart,low,svm,llm_sample,0.0,789,0.8688524590163934,0.8518518518518519,0.9458874458874458
heart,low,svm,llm_sample,0.0,1001,0.8852459016393442,0.8727272727272727,0.9393939393939393
heart,low,svm,ctgan,1.0,42,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,ctgan,1.0,123,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,ctgan,1.0,456,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,ctgan,1.0,789,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,ctgan,1.0,1001,0.7213114754098361,0.6792452830188679,0.7478354978354979
heart,low,svm,ctgan,0.75,42,0.7049180327868853,0.64,0.8116883116883117
heart,low,svm,ctgan,0.75,123,0.7540983606557377,0.7058823529411765,0.8235930735930737
heart,low,svm,ctgan,0.75,456,0.7049180327868853,0.6896551724137931,0.8246753246753247
heart,low,svm,ctgan,0.75,789,0.7377049180327869,0.7142857142857143,0.8571428571428572
heart,low,svm,ctgan,0.75,1001,0.6557377049180327,0.5882352941176471,0.7943722943722944
heart,low,svm,ctgan,0.5,42,0.7868852459016393,0.7719298245614035,0.8766233766233766
heart,low,svm,ctgan,0.5,123,0.6229508196721312,0.5818181818181818,0.6601731601731602
heart,low,svm,ctgan,0.5,456,0.8032786885245902,0.7777777777777778,0.908008658008658
heart,low,svm,ctgan,0.5,789,0.639344262295082,0.5769230769230769,0.591991341991342
heart,low,svm,ctgan,0.5,1001,0.8032786885245902,0.7777777777777778,0.8755411255411256
heart,low,svm,ctgan,0.25,42,0.5081967213114754,0.5945945945945946,0.5768398268398268
heart,low,svm,ctgan,0.25,123,0.7540983606557377,0.7540983606557377,0.8225108225108225
heart,low,svm,ctgan,0.25,456,0.6557377049180327,0.5333333333333333,0.699134199134199
heart,low,svm,ctgan,0.25,789,0.819672131147541,0.819672131147541,0.8885281385281385
heart,low,svm,ctgan,0.25,1001,0.6065573770491803,0.42857142857142855,0.6612554112554113
heart,low,svm,ctgan,0.0,42,0.4262295081967213,0.2857142857142857,0.41450216450216454
heart,low,svm,ctgan,0.0,123,0.47540983606557374,0.4666666666666667,0.5346320346320346
heart,low,svm,ctgan,0.0,456,0.3442622950819672,0.25925925925925924,0.36147186147186144
heart,low,svm,ctgan,0.0,789,0.3114754098360656,0.34375,0.2186147186147186
heart,low,svm,ctgan,0.0,1001,0.36065573770491804,0.23529411764705882,0.35064935064935066
